Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET ,y1,y2,y3,y4,Unnamed: 11,Unnamed: 12,y,text,intent,tone,resolution,combo_23,combo_234
22901,64187,44805.36181,support.de@Company.com,display subscription,for providing the requested information in this long process and apologize that you still have to wait bit we very much appreciate your cooperation will check your problem with our specialized team and inform you about possible changes as soon as possible with friendly greeting per customer service the per se is society under irish law based in loc loc per se is the provider of company mobile services for company and honor device owners in loc loc loc loc and other countries disease the subscription would like to terminate this subscription immediately it will be displayed in loc but cannot be quit gspace company id hw rohrengengenpreck gmail com thanks on wed pm wrote by this email deals with your request to cancel your unknown subscription unfortunately for reasons of data protection we do not have the necessary permission to terminate subscriptions on behalf of our users will inform you of the termination steps but if you encounter problems when following these steps you will also find the information we need from you to examine the matter please follow the next guide to solve your problem on your company cell phone settings accenter payment and purchases subscriptions and tap the service whose subscription you want to cancel press the official website from your compute register at https id cloud company com cas portal portal portal login html and go to payments and purchases subscriptions passwordless payments and tap remove please note that when you access the website you have to activate the desktop version from your cell phone so that the tab is displayed payments and purchases if the subscription disappears from its account it means that it has been successfully terminated after the termination nothing will be debited from your account from the following month if you need further help please give us the following information so that we can check your account and provide further information about the subscription your company id telephone number with the country code email address your request g company cloud subscription circular circle music subscription company video subscription evidence of the transactions if the payment has been made with your bank card copy of your account statement with the debit from per se and the last digits of your bank card if the payment has been made with your paypal screenshot of the payment with the number of the transaction calculation is before if the payment has been made with your telephone the telephone number that has been charged screenshot of the telephone bill which shows the fees of per se we would be very happy to receive your feedback on our email exchange as we need your input to continue toimprove we therefore invite you to fill out the survey that you will soon receive via the email address you used to contact us if you have any further questions please feel free to respond to this email thread and we will be happy to help you sincerely andrea per per se company incorporated under the laws of loc with its headquarters in loc loc per se is the provider of company mobile services to company and honor device owners in europe canada loc new zealand and other countries abo int custopation this subscription with immediate effect mfg per,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,display subscription for providing the requested information in this long process and apologize that you still have to wait bit we very much appreciate your cooperation will check your problem with our specialized team and inform you about possible changes as soon as possible with friendly greeting per customer service the per se is society under irish law based in loc loc per se is the provider of company mobile services for company and honor device owners in loc loc loc loc and other countries disease the subscription would like to terminate this subscription immediately it will be displayed in loc but cannot be quit gspace company id hw rohrengengenpreck gmail com thanks on wed pm wrote by this email deals with your request to cancel your unknown subscription unfortunately for reasons of data protection we do not have the necessary permission to terminate subscriptions on behalf of our users will inform you of the termination steps but if you encounter problems when following these steps you will also find the information we need from you to examine the matter please follow the next guide to solve your problem on your company cell phone settings accenter payment and purchases subscriptions and tap the service whose subscription you want to cancel press the official website from your compute register at https id cloud company com cas portal portal portal login html and go to payments and purchases subscriptions passwordless payments and tap remove please note that when you access the website you have to activate the desktop version from your cell phone so that the tab is displayed payments and purchases if the subscription disappears from its account it means that it has been successfully terminated after the termination nothing will be debited from your account from the following month if you need further help please give us the following information so that we can check your account and provide further information about the subscription your company id telephone number with the country code email address your request g company cloud subscription circular circle music subscription company video subscription evidence of the transactions if the payment has been made with your bank card copy of your account statement with the debit from per se and the last digits of your bank card if the payment has been made with your paypal screenshot of the payment with the number of the transaction calculation is before if the payment has been made with your telephone the telephone number that has been charged screenshot of the telephone bill which shows the fees of per se we would be very happy to receive your feedback on our email exchange as we need your input to continue toimprove we therefore invite you to fill out the survey that you will soon receive via the email address you used to contact us if you have any further questions please feel free to respond to this email thread and we will be happy to help you sincerely andrea per per se company incorporated under the laws of loc with its headquarters in loc loc per se is the provider of company mobile services to company and honor device owners in europe canada loc new zealand and other countries abo int custopation this subscription with immediate effect mfg per,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22901,64223,44805.40347,support.de@Company.com,display subscription,in this long process and apologize for the waiting time our internal team told me that the transaction a was on the account rohrdes for the gspace month subscription we have issued the last amount and in this case you lose access to the paid functions of the app and no further fee is charged do not avoid addressing us if we can help you further with friendly greeting per customer service the per se is society under irish law based in loc loc per se is the provider of company mobile services for company and honor device owners in loc loc loc loc and other countries,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,display subscription in this long process and apologize for the waiting time our internal team told me that the transaction a was on the account rohrdes for the gspace month subscription we have issued the last amount and in this case you lose access to the paid functions of the app and no further fee is charged do not avoid addressing us if we can help you further with friendly greeting per customer service the per se is society under irish law based in loc loc per se is the provider of company mobile services for company and honor device owners in loc loc loc loc and other countries,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22819,64233,44805.41944,support.eu@Company.com,can el order.,for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order for your email have been able to follow your instructions to subscriptions password free payments but there is no remove button nothing comes on the screen to click on please advise further kind regards welsh get outlook for android can el order we truly apologize for any misunderstanding in our previous interactions regarding your request to cancel an order subscription will gladly walk you through the process on how to cancel any payment subscription on your account since we do not have the necessary permission to cancel on behalf of our users go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window if you have any further issues cancelling it or any other questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely cristiana se is the provider of company mobile services to company and honor device owners in can el order regarding my recent enquiry about cancelling my order don know how to get sky tone am not familiar with this would appreciate more support in this matter kind regards welsh get outlook for android can el order we hope you re doing well this email is regarding your concern about canceling your order worry will do my best to solve your problem you can cancel an order that has not been activated or expired by going to skytone me order available touch the order you want to cancel and touch cancel order the payment amount will be refunded you can cancel an order that has been activated or expired if you don succeed please come back with an email and will transfer your case to our internal team we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely silvia se is the provider of company mobile services to company and honor device owners in can el order would like to cancel the order above please can you let me know what need to do kind regards welsh get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,can el order. for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order for your email have been able to follow your instructions to subscriptions password free payments but there is no remove button nothing comes on the screen to click on please advise further kind regards welsh get outlook for android can el order we truly apologize for any misunderstanding in our previous interactions regarding your request to cancel an order subscription will gladly walk you through the process on how to cancel any payment subscription on your account since we do not have the necessary permission to cancel on behalf of our users go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window if you have any further issues cancelling it or any other questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely cristiana se is the provider of company mobile services to company and honor device owners in can el order regarding my recent enquiry about cancelling my order don know how to get sky tone am not familiar with this would appreciate more support in this matter kind regards welsh get outlook for android can el order we hope you re doing well this email is regarding your concern about canceling your order worry will do my best to solve your problem you can cancel an order that has not been activated or expired by going to skytone me order available touch the order you want to cancel and touch cancel order the payment amount will be refunded you can cancel an order that has been activated or expired if you don succeed please come back with an email and will transfer your case to our internal team we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely silvia se is the provider of company mobile services to company and honor device owners in can el order would like to cancel the order above please can you let me know what need to do kind regards welsh get outlook for android,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22819,64310,44805.52083,support.eu@Company.com,can el order.,when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android can el order for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,can el order. when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android can el order for your patience after an investigation we have found that the purchase was made for cloud subscription active on account linked to we suggest you login using your phone numbe go to https id cloud company com cas portal login html log in account center payment and purchases subscriptions password free payments and click remove if you will access our online portal through your phone browser please enable the desktop site from the side menu bar so you will be able to see the payment and purchases window we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us for further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22819,64431,44805.66319,support.eu@Company.com,can el order.,for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,can el order. for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in can el order when try to do this is tells me that the account is invalid or unsupported this is quite frustrating in order to cancel p dire debit please advise get outlook for android,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22819,64453,44805.69028,support.eu@Company.com,can el order.,get outlook for android can el order for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,can el order. get outlook for android can el order for your patience m really sorry for all this inconvenience that you have passed through am glad to announce you that we have issued refund for the last payment and with the refund your subscription will be automatically canceled so no more charges will be made in the future you will have the possibility to se the refund within working days in your bank account we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22635,64442,44805.67569,support.eu@Company.com,c,would like to follow up to your case raised on you have stated that you would like to cancel your subscription unfortunately we are not allowed to delete accounts and subscriptions on behalf of our customers due to privacy policy however you can unsubscribe at any time following these steps from your computer access the official website login to https id cloud company com cas portal login html and go to account security payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account starting from the next month if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in i don have this phone anymore can cancel my payments please sent from my iphone would be more than happy to assist you with your inquiry in order to give you the best solution could you please clarify your request with following information your company id problem details when did the problem occur company id registration country settings company id settings about screenshot of the issue hms company mobile services go to settings company id settings about company cloud version settings company id cloud settings about emui version settings company id settings about and we will be glad to help you anytime for your understanding sincerely alexia se is the provider of company mobile services to company and honor device owners in sent from my iphone,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,c would like to follow up to your case raised on you have stated that you would like to cancel your subscription unfortunately we are not allowed to delete accounts and subscriptions on behalf of our customers due to privacy policy however you can unsubscribe at any time following these steps from your computer access the official website login to https id cloud company com cas portal login html and go to account security payment and purchases subscriptions password free payments and touch remove please note that if you access the website from your phone you must enable desktop version for the payment and purchases tab to show up if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account starting from the next month if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se we would greatly appreciate your feedback regarding our email exchange as we need your input to keep improving our service therefore we invite you to fill in the survey that will soon arrive on the email address you used to contact us if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely alexandra se is the provider of company mobile services to company and honor device owners in i don have this phone anymore can cancel my payments please sent from my iphone would be more than happy to assist you with your inquiry in order to give you the best solution could you please clarify your request with following information your company id problem details when did the problem occur company id registration country settings company id settings about screenshot of the issue hms company mobile services go to settings company id settings about company cloud version settings company id cloud settings about emui version settings company id settings about and we will be glad to help you anytime for your understanding sincerely alexia se is the provider of company mobile services to company and honor device owners in sent from my iphone,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22607,64288,44805.48889,support.it@Company.com,company support issue submit,grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato eurox ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la banca emittente per ulteriore assistenza ci dispiace che abbiate dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede dublino irlanda se il fornitore di servizi mobili company per proprietari di dispositivi company honor in europa canada australia nuova zelanda altri paesi inviato da libero mail per android luned agosto pm da grazie per averci contattato non siamo riusciti trovare questi pagamenti nel nostro sistema siccome non sono collegati all account company id michele libero potrebbe confer che gli importi sono stati addebitati da nello screenshot non siamo in grado di vederlo se stato addebitato da la preghiamo di cliccare su uno di questi pagamenti per vedere dettagli ad esempio ora esatta il numero della transazione ecc ci scusiamo per disagi che questo processo pu causare in caso di ulteriori domande non esiti contattarci rispondendo questa mail cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede dublino irlanda se il fornitore di servizi mobili company per proprietari di dispositivi company honor in europa canada australia nuova zelanda altri paesi the last number of my card inviato da libero mail per android luned agosto am da we hope you re doing well this email is regarding your concern about the unknown charges ll be more than happy to assist you with your inquiry and will do my absolute best to help the charges you received are likely to be related to company service or subscription you have signed up for judging by the price this is likely company cloud subscription if you would like to cancel your subscription please follow the guideline below from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please be aware that if you access the online portal with your phone you should first activate the desktop version of the browser if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely se is the provider of company mobile services to company and honor device owners in product in app purchase requests unusual activity or unauthorised charges contact full name carpini phone numbe contact email address company id account hw michele libero it sum of the issue have seen on my card bill charge of for times wothout authorization home news events products partners support copyright se,In-App Purchase / Cancel /terminate subscription,In-App Purchase ,Suggestion,Payment,Subscription cancellation,,,Suggestion,company support issue submit grazie per la vostra pazienza le confermiamo che sono state rilevate alcune attivit sospette la informiamo che abbiamo rimborsato eurox ricever il denaro sul suo conto corrente entro giorni lavorativi la preghiamo di contattare la banca emittente per ulteriore assistenza ci dispiace che abbiate dovuto affrontare questa spiacevole situazione per ulteriori domande non esiti rispondere questa mail saremo lieti di aiutarla risolvere suoi dubbi inoltre apprezzeremmo molto il suo feedback in merito al nostro scambio di mail in quanto abbiamo bisogno del suo contributo per continuare migliorare il nostro servizio pertanto vi invitiamo compilare il sondaggio che presto ricever all indirizzo mail dal quale ci ha contatto cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede dublino irlanda se il fornitore di servizi mobili company per proprietari di dispositivi company honor in europa canada australia nuova zelanda altri paesi inviato da libero mail per android luned agosto pm da grazie per averci contattato non siamo riusciti trovare questi pagamenti nel nostro sistema siccome non sono collegati all account company id michele libero potrebbe confer che gli importi sono stati addebitati da nello screenshot non siamo in grado di vederlo se stato addebitato da la preghiamo di cliccare su uno di questi pagamenti per vedere dettagli ad esempio ora esatta il numero della transazione ecc ci scusiamo per disagi che questo processo pu causare in caso di ulteriori domande non esiti contattarci rispondendo questa mail cordiali saluti il tuo team ad company se una societ costituita secondo le leggi irlandesi con sede dublino irlanda se il fornitore di servizi mobili company per proprietari di dispositivi company honor in europa canada australia nuova zelanda altri paesi the last number of my card inviato da libero mail per android luned agosto am da we hope you re doing well this email is regarding your concern about the unknown charges ll be more than happy to assist you with your inquiry and will do my absolute best to help the charges you received are likely to be related to company service or subscription you have signed up for judging by the price this is likely company cloud subscription if you would like to cancel your subscription please follow the guideline below from your company phone settings account center payment and purchases subscriptions and tap the service you wish to cancel the subscription for from your computer access the official website login to https id cloud company com cas portal login html and go to payment and purchases subscriptions password free payments and touch remove please be aware that if you access the online portal with your phone you should first activate the desktop version of the browser if the subscription disappears from your account it indicates that it has been canceled successfully once canceled no deduction will be made from your account from the following month onward if you need further assistance please provide us the following information to investigate your account and provide more information around the subscription your company id phone number include country code email address your request g cancel company cloud subscription cancel company music subscription cancel company video subscription proof of transactions if the payment was made with your bank card copy of your bank statement showing the charges from se and the last digits of your bank card if the payment was made with your paypal screenshot of payment with transaction invoice number available if the payment was made with your phone the phone number get charged screenshot of phone bill showing the charges from se if you have any further questions please feel free to reply to this email thread and we will be happy to walk you through your doubts sincerely se is the provider of company mobile services to company and honor device owners in product in app purchase requests unusual activity or unauthorised charges contact full name carpini phone numbe contact email address company id account hw michele libero it sum of the issue have seen on my card bill charge of for times wothout authorization home news events products partners support copyright se,Suggestion,Payment,Subscription cancellation,Suggestion | Payment,Suggestion | Payment | Subscription cancellation
22578,64275,44805.46944,support.it@Company.com,payments,for thanks for your patience we confirm that some suspicious activities have been detected we inform you that we refunded euros he will receive the money on his current account within working days please contact your bank for further assistance we are very sorry that he had to face this unpleasant situation for further questions do not hesitate to answer this mail and we will be happy to help her resolve her doubts in addition we would greatly appreciate his feedback regarding our mail exchange as we need his contribution to continue improving our service therefore we invite you to fill in the survey that will soon receive to the mail address from which he has contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries payments confirm that the phone number is unknown to me please proceed with the support and refund for ca the sea wrote kind for thanks for contacing us the number in causes is telephone number which is connected to the account which made the payment result on its card if it does not recognize the phone number then inform us so that we can ask for support that this process can cause in case of further questions do not hesitate to contact us by answering this mail best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries payments good day but don help me what number is credit card there must be mistake for ca the sea wrote ms for ca thanks for having contacted for we contact you about the following request from you concerning unknown payments these charges seem to be linked to purchases the apps made by the account connected to on the game knights farm if had to have further questions contact us by answering this mail we will be happy to help you best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,payments for thanks for your patience we confirm that some suspicious activities have been detected we inform you that we refunded euros he will receive the money on his current account within working days please contact your bank for further assistance we are very sorry that he had to face this unpleasant situation for further questions do not hesitate to answer this mail and we will be happy to help her resolve her doubts in addition we would greatly appreciate his feedback regarding our mail exchange as we need his contribution to continue improving our service therefore we invite you to fill in the survey that will soon receive to the mail address from which he has contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries payments confirm that the phone number is unknown to me please proceed with the support and refund for ca the sea wrote kind for thanks for contacing us the number in causes is telephone number which is connected to the account which made the payment result on its card if it does not recognize the phone number then inform us so that we can ask for support that this process can cause in case of further questions do not hesitate to contact us by answering this mail best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries payments good day but don help me what number is credit card there must be mistake for ca the sea wrote ms for ca thanks for having contacted for we contact you about the following request from you concerning unknown payments these charges seem to be linked to purchases the apps made by the account connected to on the game knights farm if had to have further questions contact us by answering this mail we will be happy to help you best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries,Problem/Fault,Payment issue,Risk Control,Problem/Fault | Payment issue,Problem/Fault | Payment issue | Risk Control
22576,64283,44805.48125,support.it@Company.com,rimborso,for thanks for your patience we confirm that some suspicious activities have been detected we inform you that we have reimbursed he will receive the money on his current account within working days please contact the issuing bank for further assistance we are sorry you had to face this unpleasant situation for further questions do not hesitate to answer this mail and we will be happy to help her resolve her doubts in addition we would greatly appreciate his feedback regarding our mail exchange as we need his contribution to continue improving our service therefore we invite you to fill in the survey that will soon receive to the mail address from which he has contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries reimbursement good evening given that from your assessment you have been able to ascertain that the purchase does not concern me it is clear that it is an illicit payment please therefore reimburse the amount and cancel the fraudulent purchase of your video game greetings for fava on wrote for thanks for having contacted for we hope it is fine this mail concerns the reimbursement that requested these charges seem to be linked to the purchases of the apps made by the account connected to on game knights farm and not to its account company if he has further questions he does not hesitate to answer this mail and we will be happy to help her resolve her doubts we would greatly appreciate his feedback regarding our mail exchange as we need his contribution to continue improving our service therefore we invite you to fill in the survey that will soon arrive at the mail address that she used to contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries reimbursement cancellation of unknown subscription since have not signed any subscription attach screenshot of the management app of my card which ends with it is four charged from euros and one debit from euros greetings for fava on wrote kind for thanks for contacting we hope it is fine this mail concerns his concern for the reimbursement he requested do not worry perfectly understand his request and will do my best to help you provide the best available solution please provide us to provide us with the following information to investigate your account and provide more information on the subscription if the payment was made with paypal payment screen with the available transaction invoice number if the payment was made by the phone the phone number that was charged telephone bill screen that shows the charges made by for if if he has other questions do not hesitate to contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries for support issue submit product other products requests requests contact full name for fava phone numbe contact email address company id account sum of the issue am investigated on the credit card in the name of four amounts of euros from for limited ie for services never signed provide home news events products partners support copyright for if,In-App Purchase / Unauthorised charges- bank account,In-App Purchase ,Problem/Fault,Payment issue,Risk Control,,,Problem/Fault,rimborso for thanks for your patience we confirm that some suspicious activities have been detected we inform you that we have reimbursed he will receive the money on his current account within working days please contact the issuing bank for further assistance we are sorry you had to face this unpleasant situation for further questions do not hesitate to answer this mail and we will be happy to help her resolve her doubts in addition we would greatly appreciate his feedback regarding our mail exchange as we need his contribution to continue improving our service therefore we invite you to fill in the survey that will soon receive to the mail address from which he has contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries reimbursement good evening given that from your assessment you have been able to ascertain that the purchase does not concern me it is clear that it is an illicit payment please therefore reimburse the amount and cancel the fraudulent purchase of your video game greetings for fava on wrote for thanks for having contacted for we hope it is fine this mail concerns the reimbursement that requested these charges seem to be linked to the purchases of the apps made by the account connected to on game knights farm and not to its account company if he has further questions he does not hesitate to answer this mail and we will be happy to help her resolve her doubts we would greatly appreciate his feedback regarding our mail exchange as we need his contribution to continue improving our service therefore we invite you to fill in the survey that will soon arrive at the mail address that she used to contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries reimbursement cancellation of unknown subscription since have not signed any subscription attach screenshot of the management app of my card which ends with it is four charged from euros and one debit from euros greetings for fava on wrote kind for thanks for contacting we hope it is fine this mail concerns his concern for the reimbursement he requested do not worry perfectly understand his request and will do my best to help you provide the best available solution please provide us to provide us with the following information to investigate your account and provide more information on the subscription if the payment was made with paypal payment screen with the available transaction invoice number if the payment was made by the phone the phone number that was charged telephone bill screen that shows the charges made by for if if he has other questions do not hesitate to contact us best regards for your team ad company for if it is company established according to irish laws based on loc loc for if it is the supplier of company mobile services for the owners of company devices and honor in loc loc loc and other countries for support issue submit product other products requests requests contact full name for fava phone numbe contact email address company id account sum of the issue am investigated on the credit card in the name of four amounts of euros from for limited ie for services never signed provide home news events products partners support copyright for if,Problem/Fault,Payment issue,Risk Control,Problem/Fault | Payment issue,Problem/Fault | Payment issue | Risk Control
